Team Code,Game Code,Result,Points,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Third Down Conv %,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Outcome
96,630009620051105,0,45,51,161,3,36,23,370,3,0,0,1,27,0,2,65,0,0,0,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,1,38,8,502,0,0,0,2,0,31,22,3,5,0,0,0,0,7,0,12,18,0,2286,4,57,17,11,64.70588235,4,2,6,4,1,-1
630,630009620051105,0,7,31,211,1,23,5,48,0,1,0,8,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,5,190,1,70,0,0,1,0,0,45,44,5,29,2,23,0,0,6,0,11,2,1,1314,2,18,13,5,38.46153846,2,0,0,0,0,-1
66,630006620051015,0,38,49,229,4,29,20,249,1,2,0,3,84,0,3,10,0,0,0,0,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,38,4,163,7,426,2,1,0,0,0,34,26,7,31,4,23,0,2,10,0,10,11,0,2045,7,82,16,5,31.25,2,1,6,5,1,-1
630,630006620051015,0,21,31,54,0,34,17,217,3,0,0,4,83,0,2,-4,0,0,0,0,2,-1,0,0,0,0,0,0,3,3,0,0,0,0,0,21,8,306,3,193,0,0,1,4,3,48,34,8,16,1,1,0,0,3,0,7,7,1,1555,7,45,16,6,37.5,1,0,1,0,0,-1
626,626073220051015,0,28,34,166,1,23,17,219,3,0,0,2,35,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,4,4,0,0,0,0,0,28,6,278,5,317,1,0,0,1,0,47,64,3,15,3,15,0,1,2,0,5,11,1,1608,2,10,12,6,50,0,0,3,3,0,-1
732,626073220051015,0,19,43,175,2,48,31,417,0,1,0,4,102,0,6,35,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,19,2,67,5,307,2,0,0,2,1,24,42,5,18,1,11,0,0,0,0,10,20,0,1992,6,34,18,10,55.55555556,3,1,4,2,1,-1
626,626072120050910,0,29,33,164,2,44,27,253,1,1,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,0,0,0,0,29,4,184,6,355,3,0,1,3,2,32,48,6,18,2,8,0,4,0,0,11,13,2,1574,3,30,15,7,46.66666667,1,1,5,3,2,-1
721,626072120050910,0,41,67,272,5,12,10,231,1,0,0,3,36,0,2,20,0,0,0,0,1,35,0,0,0,0,2,0,6,5,0,0,0,0,0,41,2,74,7,394,2,0,0,5,1,30,52,7,17,0,0,0,0,7,0,17,7,1,2026,4,40,15,7,46.66666667,2,1,7,5,0,-1
518,626051820050917,0,27,46,179,3,36,23,196,0,1,0,2,30,0,7,97,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,6,246,6,386,5,0,0,1,1,26,12,6,24,3,17,0,0,2,0,10,11,0,2294,5,45,19,10,52.63157895,0,0,6,3,1,-1
626,626051820050917,0,6,19,13,0,22,14,166,1,0,0,1,17,0,2,4,0,1,6,0,1,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11,483,2,103,0,0,0,1,1,53,40,2,15,0,0,0,1,4,0,0,3,0,1306,9,66,12,1,8.333333333,0,0,0,0,0,-1
465,626046520051008,0,13,49,153,1,18,8,88,0,2,0,0,0,0,1,-1,0,0,0,0,3,10,0,0,0,0,2,2,1,1,0,0,0,0,0,13,9,386,4,255,2,0,0,1,1,32,36,8,47,5,42,0,0,6,0,8,4,1,2017,5,35,17,4,23.52941176,1,1,1,1,0,-1
626,626046520051008,0,10,35,34,0,28,14,106,0,3,0,2,28,0,3,29,0,1,39,0,2,86,1,0,0,0,2,1,1,1,0,0,0,0,0,10,8,408,3,148,2,0,0,1,1,35,44,6,31,1,9,0,0,1,0,4,5,1,1583,5,42,15,0,0,3,3,2,0,1,-1
277,626027720051203,0,49,39,262,2,39,25,326,5,1,0,7,136,0,0,0,0,3,6,0,1,50,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,68,8,441,0,0,0,4,3,50,38,3,8,1,5,3,2,5,0,16,15,3,1815,9,87,7,5,71.42857143,0,0,7,5,0,-1
626,626027720051203,0,38,37,133,2,51,33,421,3,1,0,8,123,0,0,0,0,3,1,0,1,15,0,0,0,0,1,1,5,5,0,0,0,0,0,38,2,93,7,392,0,0,0,3,3,41,34,2,12,1,9,0,3,5,0,10,17,4,1785,9,85,17,12,70.58823529,2,1,7,5,1,-1
156,626015620051112,0,10,37,187,1,37,19,165,0,3,0,3,33,0,2,27,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,7,348,3,186,1,0,0,0,0,32,38,4,6,0,0,1,0,4,0,10,9,1,1726,5,50,16,5,31.25,2,0,4,1,1,-1
626,626015620051112,0,30,42,196,1,24,14,179,2,0,0,2,51,0,0,0,0,0,0,0,3,-2,0,0,0,0,3,3,3,3,0,0,0,0,0,30,6,298,7,431,3,1,0,2,1,40,38,5,17,1,4,0,0,2,0,8,9,1,1874,6,60,14,4,28.57142857,0,0,2,1,1,-1
51,625005120050910,0,48,37,137,1,30,19,238,3,0,0,2,43,0,5,142,1,1,29,1,2,16,0,0,0,0,2,2,6,6,0,0,0,0,0,48,5,255,9,545,3,1,0,1,1,40,30,5,20,2,13,8,2,7,0,10,11,3,1773,10,104,14,6,42.85714286,1,1,3,2,1,-1
625,625005120050910,0,14,29,55,0,47,23,249,2,2,0,5,75,0,2,10,0,1,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,270,3,151,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,13,4,1827,4,24,17,9,52.94117647,1,0,2,2,0,-1
700,624070020050917,0,80,26,120,5,55,41,650,6,0,0,4,93,0,4,46,0,0,0,0,0,0,0,0,0,0,2,1,11,11,0,0,0,0,0,80,1,40,12,774,7,0,0,1,0,43,8,6,24,3,17,2,1,3,0,8,26,6,1926,15,142,10,6,60,1,1,10,9,1,-1
624,624070020050917,0,21,28,58,2,41,20,195,1,0,0,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,21,8,316,5,309,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,10,5,1674,10,106,13,3,23.07692308,1,1,3,3,0,-1
288,624028820050910,0,31,57,293,2,31,19,206,2,1,0,3,42,0,3,19,0,0,0,0,1,15,0,2,23,0,1,1,4,4,0,0,0,0,0,31,3,110,6,316,0,4,0,3,2,19,40,2,7,1,5,0,0,6,2,20,9,0,2052,8,74,18,11,61.11111111,3,2,5,4,0,-1
624,624028820050910,0,10,22,136,1,39,18,179,0,1,0,2,32,0,1,7,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,10,6,249,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,1548,7,38,12,2,16.66666667,1,1,3,1,1,-1
587,587068820051015,0,31,39,103,0,28,13,203,2,3,0,3,67,0,4,61,1,1,26,1,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,7,248,6,376,0,0,0,0,0,46,16,9,51,5,37,0,5,3,1,5,9,1,2047,7,60,15,5,33.33333333,1,0,1,0,0,-1
688,587068820051015,0,9,37,65,0,28,14,173,0,0,0,6,188,0,4,63,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,7,294,4,254,1,0,0,9,5,43,24,6,20,3,17,3,0,7,0,4,6,1,1553,6,55,14,1,7.142857143,1,0,3,0,2,-1
367,587036720051111,0,56,43,161,5,31,23,339,3,0,0,2,73,0,7,39,0,0,0,0,2,32,0,0,0,0,0,0,8,8,0,0,0,0,0,56,3,100,10,598,0,0,0,1,1,37,10,3,10,1,6,0,1,4,0,9,13,3,2024,8,67,12,8,66.66666667,1,1,7,7,0,-1
587,587036720051111,0,5,26,96,0,24,12,91,0,2,0,10,242,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,8,288,2,110,0,0,0,1,0,58,16,4,18,3,16,0,1,2,1,4,4,1,1576,12,102,12,1,8.333333333,1,0,2,0,1,-1
301,587030120050903,0,33,48,204,1,34,24,233,3,2,0,2,32,0,2,23,0,0,0,0,0,0,0,1,9,0,3,2,3,3,0,0,0,0,0,33,5,203,6,390,5,0,0,2,1,39,28,6,20,1,10,5,0,4,1,11,12,3,1855,6,39,12,3,25,1,1,6,4,2,-1
587,587030120050903,0,30,27,175,1,44,27,342,2,0,0,1,24,0,2,17,0,0,0,0,2,41,0,0,0,0,7,3,3,3,0,0,0,0,0,30,5,191,6,368,4,0,0,0,0,44,40,10,39,3,20,3,1,1,0,6,15,0,1745,7,75,15,3,20,0,0,4,1,2,-1
164,587016420051022,0,24,33,97,1,35,18,196,2,1,0,5,148,0,2,50,0,0,0,0,2,15,0,0,0,0,2,1,3,3,0,0,0,0,0,24,9,362,6,303,0,1,0,1,0,29,54,6,16,1,6,0,0,5,0,5,10,2,1670,12,80,17,6,35.29411765,0,0,2,2,0,-1
587,587016420051022,0,26,42,238,0,33,15,270,3,2,0,5,103,0,1,4,0,0,0,0,1,0,0,0,0,0,2,1,3,3,0,0,0,0,1,26,7,287,5,303,0,0,0,1,0,32,36,10,45,4,33,0,0,4,0,8,13,1,1930,5,53,15,4,26.66666667,1,0,2,2,0,-1
86,587008620050917,0,3,44,121,0,41,25,228,0,0,0,2,46,0,6,13,0,0,0,0,1,53,0,0,0,0,2,1,0,0,0,0,0,0,0,3,7,262,2,122,0,0,0,2,0,33,24,1,4,0,0,2,0,6,0,7,12,2,2162,6,58,21,7,33.33333333,5,1,4,0,1,-1
587,587008620050917,0,17,32,138,0,29,14,150,2,1,0,2,48,0,3,14,0,0,0,0,0,0,0,1,-16,0,1,1,2,2,0,0,0,0,0,17,9,376,4,257,1,1,0,1,0,53,46,14,39,3,11,3,0,4,1,5,8,0,1438,10,74,15,5,33.33333333,0,0,3,2,1,-1
736,575073620050924,0,37,37,237,2,42,29,276,3,0,0,1,18,0,0,0,0,0,0,0,1,8,0,0,0,0,1,1,5,4,0,0,0,0,0,37,2,91,6,379,2,0,0,1,0,41,10,3,8,0,0,2,0,2,0,11,17,1,2141,6,50,14,10,71.42857143,2,1,5,4,0,-1
575,575073620050924,0,13,24,89,0,31,16,250,1,1,0,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,3,108,4,260,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,10,2,1459,6,36,10,3,30,1,0,2,0,2,-1
574,574070320050917,0,10,46,110,1,15,4,99,0,0,0,6,104,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,310,3,191,2,0,0,3,2,40,30,3,12,1,7,1,1,2,0,6,4,2,1763,7,49,15,4,26.66666667,2,0,3,1,1,-1
703,574070320050917,0,51,47,361,5,18,11,122,0,1,0,1,31,0,4,15,0,1,21,2,0,0,0,0,0,0,1,1,7,6,0,0,0,0,0,51,4,188,9,546,3,0,0,2,0,34,38,10,41,2,17,4,1,4,0,18,6,0,1837,10,87,12,5,41.66666667,0,0,3,3,0,-1
574,574066320051105,0,7,50,166,0,31,10,64,1,1,0,2,51,0,2,-8,0,1,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,348,2,124,0,0,0,3,2,43,26,5,14,1,5,0,2,0,1,13,2,2,1910,5,60,20,8,40,4,1,2,1,0,-1
663,574066320051105,0,27,49,280,3,17,9,111,0,0,0,2,55,0,4,46,0,1,8,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,157,6,390,4,0,0,2,2,52,20,8,28,1,6,0,1,6,0,10,4,2,1690,10,100,14,6,42.85714286,0,0,4,3,1,-1
288,574028820051126,0,35,50,273,4,25,16,222,1,0,0,3,77,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,5,5,0,0,0,0,0,35,5,195,6,338,2,0,0,2,1,40,60,3,5,0,0,0,3,3,0,17,8,2,1895,8,84,12,5,41.66666667,0,0,5,4,0,-1
574,574028820051126,0,18,58,289,1,17,8,110,1,3,1,4,60,0,4,24,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18,3,122,4,242,1,0,0,5,3,34,54,5,20,1,6,0,1,3,0,16,5,2,1705,4,45,13,6,46.15384615,2,1,4,1,1,-1
196,574019620051008,0,41,30,104,2,35,22,355,3,0,0,3,57,0,3,28,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,5,229,8,460,5,0,0,0,0,53,18,11,47,3,20,4,0,3,0,5,13,0,1619,6,63,15,8,53.33333333,0,0,5,3,2,-1
574,574019620051008,0,28,53,230,4,19,9,87,0,0,0,2,61,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,6,233,5,310,2,0,0,3,0,42,22,6,18,0,0,2,0,1,0,16,5,2,1981,5,20,14,5,35.71428571,4,3,4,4,0,-1
110,574011020050910,0,63,39,253,4,27,19,325,3,0,0,4,57,0,3,73,1,1,4,1,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,63,2,89,10,647,4,0,0,0,0,43,21,7,33,2,17,0,1,4,0,11,12,0,1773,10,95,12,8,66.66666667,0,0,5,5,0,-1
574,574011020050910,0,21,49,192,3,17,8,63,0,0,0,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,310,4,231,0,0,0,2,2,49,8,6,17,2,7,0,0,2,0,11,2,3,1827,3,33,16,5,31.25,3,3,2,2,0,-1
9,574000920051001,0,45,31,134,3,36,27,372,3,0,0,5,119,0,1,22,0,1,10,0,3,15,0,0,0,0,2,1,6,6,0,0,0,0,0,45,1,52,8,460,3,2,0,2,0,39,36,5,10,1,2,1,3,2,1,8,16,0,1687,8,78,12,7,58.33333333,2,1,6,5,1,-1
574,574000920051001,0,26,51,267,2,18,9,98,1,3,0,3,40,0,1,40,0,0,0,0,0,0,0,1,0,0,2,2,3,2,0,0,0,0,0,26,1,0,6,305,0,0,0,5,1,33,50,4,12,2,7,1,2,3,1,19,5,3,1913,2,20,8,4,50,0,0,4,3,1,-1
559,559079620051022,0,20,40,216,1,44,23,212,1,3,0,3,55,0,2,17,0,0,0,0,1,8,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,192,4,244,1,0,0,2,2,35,26,7,36,3,23,3,0,1,0,8,12,0,1873,8,79,18,11,61.11111111,0,0,4,2,1,-1
796,559079620051022,0,31,36,63,0,27,15,217,2,1,0,3,56,0,2,23,0,0,0,0,3,146,2,0,0,0,3,1,4,4,0,0,0,0,0,31,4,156,6,376,3,0,0,2,1,39,46,2,6,0,0,3,2,8,0,5,10,0,1727,1,10,16,8,50,0,0,1,0,1,-1
539,559053920051029,0,33,55,303,3,29,13,213,0,0,0,2,67,0,5,15,0,0,0,0,1,0,0,0,0,0,4,4,3,3,0,0,0,0,0,33,7,297,7,424,3,0,0,2,2,32,28,2,2,0,0,0,1,8,0,17,9,3,2225,4,30,15,4,26.66666667,0,0,7,3,4,-1
559,559053920051029,0,15,26,115,2,38,17,162,0,1,0,4,63,0,4,22,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15,11,442,3,180,0,1,0,1,1,49,34,7,19,1,8,0,1,4,0,6,8,0,1375,8,51,14,2,14.28571429,0,0,1,1,0,-1
428,559042820050924,0,42,68,301,2,36,22,271,3,3,0,2,57,0,0,0,0,0,0,0,2,29,0,0,0,0,3,2,4,4,1,1,0,0,0,42,2,71,6,375,1,0,0,0,0,32,18,6,25,1,11,0,0,6,0,19,10,0,2314,6,45,20,11,55,3,2,6,5,1,-1
559,559042820050924,0,35,29,180,2,34,15,246,2,2,0,5,80,0,1,6,0,0,0,0,3,59,1,0,0,0,0,0,5,5,0,0,0,0,0,35,7,270,5,256,1,1,0,0,0,64,38,6,24,1,7,0,0,2,0,4,10,1,1286,5,30,15,4,26.66666667,3,1,4,3,0,-1
306,559030620051119,0,14,39,145,2,27,12,169,0,3,0,2,24,0,3,-6,0,0,0,0,1,12,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,260,3,171,0,0,0,2,2,52,32,4,8,1,2,0,0,3,0,11,7,2,1359,4,30,11,4,36.36363636,1,0,2,2,0,-1
559,559030620051119,0,41,51,299,5,27,14,124,0,1,0,3,53,0,4,29,0,0,0,0,3,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,5,184,8,516,6,0,0,0,0,44,20,10,49,7,43,0,0,5,0,14,8,0,2241,4,40,17,9,52.94117647,0,0,5,3,2,-1
29,559002920050917,0,24,24,13,0,40,23,283,3,1,0,1,32,0,2,7,0,0,0,0,1,2,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,403,5,325,5,0,0,1,1,43,10,5,24,1,7,0,0,2,0,2,12,3,1682,12,75,15,4,26.66666667,3,2,2,2,0,-1
559,559002920050917,0,31,45,239,4,18,7,140,0,1,0,0,0,0,2,3,0,0,0,0,1,13,0,0,0,0,1,1,4,4,0,0,0,0,0,31,7,274,6,390,5,0,0,1,0,38,12,12,46,5,31,0,0,4,0,10,5,1,1918,9,83,12,3,25,0,0,3,3,0,-1
528,550052820050903,0,41,26,77,1,46,28,402,4,1,0,3,45,0,5,12,0,0,0,0,2,12,0,0,0,0,3,2,5,5,0,0,0,0,0,41,4,193,8,515,3,0,0,2,0,26,54,7,19,0,0,6,0,2,0,3,21,0,1662,7,44,14,6,42.85714286,0,0,5,2,2,-1
550,550052820050903,0,14,34,126,1,33,15,174,1,2,0,5,121,0,3,20,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,236,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1938,1,10,15,4,26.66666667,2,1,2,2,0,-1
66,550006620051008,0,21,49,213,3,29,21,256,0,2,1,2,48,0,7,39,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,21,4,173,4,240,0,2,0,1,0,34,20,2,5,0,0,0,0,3,0,13,12,2,2364,10,65,15,7,46.66666667,3,2,4,3,0,-1
550,550006620051008,0,14,27,165,1,30,16,104,1,0,0,2,36,0,2,23,0,0,0,0,2,14,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,350,3,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1236,8,73,13,2,15.38461538,3,2,1,1,0,-1
545,545076820051124,0,13,31,122,0,43,24,308,2,2,0,6,70,0,1,5,0,0,0,0,1,6,0,0,0,0,1,0,2,1,0,0,0,0,0,13,3,112,3,178,0,0,0,6,3,45,36,4,8,0,0,0,0,2,0,8,12,0,1571,6,55,15,7,46.66666667,2,0,1,0,0,-1
768,545076820051124,0,45,62,451,4,10,4,41,1,1,0,3,61,0,1,21,0,0,0,0,2,40,1,0,0,0,2,1,6,6,0,0,0,0,0,45,3,112,8,438,1,1,0,0,0,38,28,3,14,1,9,0,3,5,0,19,1,2,2029,6,70,10,4,40,1,0,6,5,1,-1
545,545058720050930,0,29,25,-11,0,59,35,371,4,1,1,7,167,0,4,116,0,0,0,0,2,4,0,0,0,0,0,0,3,3,1,1,0,0,0,29,6,242,5,312,1,0,0,2,2,35,38,3,7,0,0,0,0,4,0,0,19,5,1670,7,45,19,9,47.36842105,3,1,5,4,0,-1
587,545058720050930,0,37,43,203,0,28,14,250,3,2,0,4,89,0,1,71,1,0,0,0,1,13,0,0,0,0,3,3,4,4,0,0,0,0,0,37,6,227,8,496,1,0,0,1,0,44,36,9,54,5,45,20,2,7,0,8,10,1,1930,13,102,15,6,40,0,0,3,1,2,-1
519,545051920050909,0,16,35,94,0,24,14,114,0,0,0,2,43,0,6,62,0,0,0,0,3,123,2,0,0,0,2,1,1,1,0,0,0,0,0,16,9,329,3,146,0,0,0,0,0,59,19,5,27,3.5,23,0,0,5,0,5,2,4,1859,5,42,15,4,26.66666667,0,0,2,0,1,-1
545,545051920050909,0,10,41,148,0,26,13,120,0,3,0,2,104,1,4,26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,8,349,3,186,1,0,0,0,0,56,19,6,13,1,4,0,0,3,0,6,7,0,1741,10,80,17,6,35.29411765,1,0,3,0,1,-1
463,545046320050917,0,7,48,174,1,20,10,93,0,0,0,2,42,0,5,104,0,0,0,0,0,0,0,2,-4,0,2,0,1,1,0,0,0,0,0,7,8,368,2,118,1,1,0,1,0,31,30,9,49,4,34,3,1,6,2,12,1,1,1963,11,91,15,3,20,2,2,2,1,0,-1
545,545046320050917,0,6,36,114,0,28,11,190,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,6,7,344,2,126,0,0,1,3,0,33,52,9,35,4,27,1,0,5,0,7,6,1,1637,4,35,14,1,7.142857143,1,1,1,0,1,-1
367,545036720051103,0,42,49,220,3,31,21,247,0,0,0,4,70,0,1,40,0,0,0,1,0,0,0,0,0,0,4,4,4,4,0,0,0,0,1,42,0,0,9,501,1,0,0,4,2,41,8,6,18,2,8,0,1,3,0,13,12,1,2230,6,50,15,8,53.33333333,3,1,7,3,2,-1
545,545036720051103,0,20,28,62,0,30,17,198,1,0,0,7,169,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,4,133,6,280,0,0,0,3,2,55,20,4,15,1,10,0,2,1,0,6,10,1,1370,6,50,10,2,20,2,0,2,1,1,-1
509,539050920050924,0,29,57,198,2,38,20,229,0,1,0,5,107,0,0,0,0,0,0,0,3,38,0,0,0,0,6,5,2,2,0,0,0,0,0,29,3,103,7,427,3,0,1,1,1,29,30,4,9,1,3,7,3,6,0,10,11,3,2399,6,35,24,12,50,2,2,6,2,4,-1
539,539050920050924,0,34,27,209,1,36,17,271,3,3,0,4,98,0,2,15,0,0,0,0,1,7,0,0,0,0,2,2,4,4,0,0,0,0,0,34,2,98,7,446,2,0,0,4,1,52,50,5,16,2,8,7,1,3,0,7,14,0,1201,5,50,13,6,46.15384615,2,2,4,1,2,-1
418,539041820051015,0,27,39,163,1,36,21,212,2,0,0,5,136,0,2,28,0,0,0,0,1,14,0,0,0,0,3,2,1,1,1,1,0,0,0,27,6,244,5,291,2,0,0,1,1,53,14,5,17,1,8,0,2,4,0,10,11,0,1751,5,49,18,8,44.44444444,1,1,4,2,1,-1
539,539041820051015,0,25,38,181,2,34,19,239,0,1,0,3,37,0,1,11,0,1,35,1,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,25,4,188,5,298,0,0,0,2,1,60,24,4,15,3,14,0,1,4,0,9,8,3,1849,6,35,14,5,35.71428571,2,2,4,2,1,-1
416,539041620051119,0,22,42,168,2,36,23,233,1,4,0,5,102,0,3,15,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,22,4,99,3,188,2,0,1,0,0,33,14,2,3,0,0,0,1,0,0,10,12,1,2020,7,55,15,9,60,1,0,5,2,0,-1
539,539041620051119,0,31,39,188,2,20,10,105,1,0,0,1,14,0,1,19,1,0,0,0,4,17,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,230,6,348,1,0,0,2,1,45,36,7,41,2,21,0,0,2,1,10,6,0,1580,4,24,13,6,46.15384615,0,0,3,2,1,-1
301,539030120051022,0,10,37,111,0,31,18,133,1,2,0,8,132,0,2,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,9,452,3,188,1,0,0,1,1,42,30,3,23,0,0,2,0,4,0,11,3,1,1812,10,83,15,2,13.33333333,0,0,1,1,0,-1
539,539030120051022,0,63,46,221,3,20,12,217,4,0,0,2,109,0,9,148,0,1,18,1,2,76,1,0,0,0,0,0,9,9,0,0,0,0,0,63,5,217,10,561,2,0,0,1,0,35,50,8,24,4,20,3,1,6,0,10,9,0,1788,4,35,15,9,60,0,0,5,4,0,-1
234,539023420060103,0,23,26,26,1,43,24,258,1,1,0,2,71,0,7,180,1,0,0,0,1,8,0,0,0,0,3,1,3,2,0,0,0,0,0,23,9,353,5,305,2,0,0,1,0,47,42,11,35,3,18,0,0,1,0,3,9,0,1544,13,129,17,3,17.64705882,1,0,2,1,0,-1
539,539023420060103,0,26,48,138,2,39,21,253,1,1,0,3,47,0,2,5,0,0,0,0,1,18,0,0,0,0,3,1,3,3,0,0,0,0,1,26,11,487,3,188,1,0,0,1,1,44,18,10,28,3,18,0,1,7,0,10,11,2,2056,8,43,21,8,38.0952381,0,0,5,2,1,-1
529,529075420051112,0,34,37,148,2,39,28,296,2,1,1,5,132,0,1,7,0,0,0,0,2,20,0,0,0,0,2,2,2,2,2,1,0,0,0,34,4,169,7,408,3,0,0,3,2,45,12,9,29,3,15,5,2,4,0,7,15,1,1905,8,80,16,6,37.5,1,1,5,2,1,-1
754,529075420051112,0,31,37,172,1,33,22,283,3,2,0,4,73,0,2,28,0,0,0,0,1,11,0,0,0,0,3,1,4,4,0,0,0,0,0,31,4,159,5,285,0,0,0,3,1,45,36,8,23,2,13,6,2,1,0,9,12,4,1695,8,95,12,4,33.33333333,0,0,2,1,0,-1
529,529067420051001,0,44,35,132,3,39,30,463,3,1,0,2,35,0,4,-1,0,0,0,0,2,86,0,1,15,0,2,1,6,5,0,0,0,0,0,44,1,0,8,470,1,0,0,1,1,42,6,8,42,5,36,0,1,2,1,8,17,0,1861,16,170,15,10,66.66666667,2,1,7,6,0,-1
674,529067420051001,0,20,27,64,0,29,16,156,1,2,0,6,122,0,1,22,1,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,6,224,4,260,2,0,1,1,1,50,18,2,8,1,6,0,0,1,2,7,4,6,1739,8,64,10,2,20,0,0,4,1,1,-1
522,529052220051229,0,17,40,132,1,30,17,229,1,1,0,3,41,0,4,44,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,265,4,240,1,0,0,2,1,43,23,8,33,3,19,0,0,4,0,8,11,0,1717,10,70,16,6,37.5,0,0,4,2,1,-1
529,529052220051229,0,14,32,84,1,44,25,243,1,1,0,3,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,361,3,139,0,0,0,1,0,43,24,5,26,0,0,0,1,3,0,3,13,1,1883,3,15,18,6,33.33333333,3,2,3,2,0,-1
288,529028820050901,0,24,26,100,1,43,24,312,2,2,0,8,192,0,0,0,0,0,0,0,1,11,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,206,5,258,0,0,0,0,0,37,64,4,9,0,0,0,0,11,0,9,8,2,1606,12,106,16,5,31.25,4,2,2,1,0,-1
