,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
4010,6716,10/05/2013,2013,1, Bowling Green, Massachusetts,28,7, Bowling Green,21,0,-1,1,-1,0.0,2.0,120.0,-6.0,-42.0,11.0,48.0,286.0,0.0,-1.0,-3.0
4011,6717,10/05/2013,2013,1, Iowa, Michigan State,14,26, Michigan State,-12,-6,-4,-2,-2,0.0,1.0,-36.0,-5.0,-36.0,-21.0,-112.0,-866.0,-2.0,1.0,2.0
4012,6718,10/05/2013,2013,1, Michigan, Minnesota,42,13, Michigan,29,-2,-2,2,-1,-1.0,-1.0,90.0,-4.0,-25.0,-6.0,-23.0,-456.0,-1.0,-1.0,-4.0
4013,6720,10/05/2013,2013,1, Vanderbilt, Missouri,28,51, Missouri,-23,-2,3,1,0,0.0,10.0,60.0,1.0,12.0,-5.0,-115.0,4.0,1.0,1.0,13.0
4014,6722,10/05/2013,2013,1, New Mexico, New Mexico State,66,17, New Mexico,49,9,-3,1,1,-1.0,-17.0,-202.0,-2.0,-25.0,16.0,359.0,80.0,1.0,-2.0,-26.0
4015,6724,10/05/2013,2013,1, Tulane, North Texas,24,21, Tulane,3,1,-2,-3,0,1.0,-11.0,-194.0,-7.0,-56.0,19.0,61.0,272.0,0.0,-2.0,-14.0
4016,6725,10/05/2013,2013,1, Kent State, Northern Illinois,24,38, Northern Illinois,-14,-24,-1,-3,0,1.0,-4.0,1.0,-6.0,-65.0,-39.0,-307.0,-716.0,1.0,-1.0,2.0
4017,6726,10/05/2013,2013,1, Northwestern, Ohio State,30,40, Ohio State,-10,-10,1,-2,0,-1.0,10.0,140.0,3.0,32.0,-5.0,-154.0,76.0,0.0,0.0,5.0
4018,6728,10/05/2013,2013,1, Colorado, Oregon,16,57, Oregon,-41,-10,-3,-9,-1,-1.0,-7.0,-126.0,-3.0,-21.0,-26.0,-255.0,-228.0,-1.0,0.0,0.0
4019,6730,10/05/2013,2013,1, Tulsa, Rice,27,30, Rice,-3,-1,7,2,2,0.0,3.0,16.0,-6.0,-61.0,5.0,55.0,276.0,4.0,1.0,10.0
4020,6731,10/05/2013,2013,1, SMU, Rutgers,52,55, Rutgers,-3,-8,5,0,2,0.0,26.0,201.0,-4.0,-10.0,-24.0,-117.0,-282.0,3.0,-1.0,38.0
4021,6732,10/05/2013,2013,1, Hawai'i, San Jose State,27,37, San Jose State,-10,-8,0,0,1,1.0,13.0,68.0,1.0,20.0,-22.0,-129.0,-768.0,0.0,1.0,18.0
4022,6733,10/05/2013,2013,1, Troy, South Alabama,34,33, Troy,1,-1,-2,-1,0,1.0,-2.0,-166.0,-5.0,-33.0,-4.0,-30.0,-262.0,-2.0,0.0,-7.0
4023,6734,10/05/2013,2013,1, Louisiana-Lafayette, Texas State,48,24, Louisiana-Lafayette,24,6,3,6,-1,-1.0,10.0,284.0,3.0,12.0,19.0,92.0,464.0,0.0,0.0,10.0
4024,6735,10/05/2013,2013,1, Oklahoma, TCU,20,17, Oklahoma,3,7,-1,0,1,1.0,4.0,-14.0,-2.0,10.0,11.0,159.0,-4.0,1.0,0.0,5.0
4025,6737,10/05/2013,2013,1, Marshall, UTSA,34,10, Marshall,24,3,4,6,-1,1.0,8.0,122.0,-3.0,-37.0,20.0,28.0,40.0,-1.0,-3.0,-2.0
4026,6738,10/05/2013,2013,1, Navy, Air Force,28,10, Navy,18,-1,-4,-2,0,-1.0,-1.0,-28.0,0.0,0.0,-6.0,42.0,-130.0,-1.0,-2.0,-6.0
4027,6739,10/05/2013,2013,1, Boston College, Army,48,27, Boston College,21,-5,-8,-3,-1,0.0,6.0,102.0,5.0,30.0,-24.0,-6.0,-558.0,-1.0,0.0,2.0
4028,6740,10/05/2013,2013,1, California, Washington State,22,44, Washington State,-22,1,0,0,-1,3.0,-7.0,-15.0,4.0,21.0,8.0,30.0,-330.0,1.0,1.0,-5.0
4029,6744,10/10/2013,2013,1, USC, Arizona,38,31, USC,7,4,-4,-2,0,0.0,-13.0,-66.0,2.0,-2.0,12.0,104.0,426.0,0.0,0.0,-14.0
4030,6746,10/10/2013,2013,1, Air Force, San Diego State,20,27, San Diego State,-7,0,-2,-6,2,0.0,-9.0,-99.0,0.0,5.0,3.0,-45.0,-396.0,0.0,-1.0,-14.0
4031,6747,10/11/2013,2013,1, Cincinnati, Temple,38,20, Cincinnati,18,4,6,7,0,0.0,19.0,70.0,3.0,15.0,11.0,29.0,840.0,0.0,-1.0,12.0
4032,6748,10/12/2013,2013,1, Northern Illinois, Akron,27,20, Northern Illinois,7,-1,-8,-8,0,0.0,-8.0,-42.0,-6.0,-60.0,3.0,69.0,-326.0,-3.0,-1.0,-21.0
4033,6749,10/12/2013,2013,1, Kentucky, Alabama,7,48, Alabama,-41,-9,-2,-8,0,-2.0,-15.0,-293.0,-1.0,-15.0,-10.0,-205.0,-718.0,1.0,0.0,-18.0
4034,6752,10/12/2013,2013,1, Utah State, Boise State,23,34, Boise State,-11,-3,-2,-5,0,1.0,-14.0,-114.0,3.0,27.0,-1.0,15.0,-352.0,0.0,-1.0,-14.0
4035,6754,10/12/2013,2013,1, Mississippi State, Bowling Green,21,20, Mississippi State,1,6,0,0,1,-1.0,-1.0,-47.0,5.0,41.0,12.0,85.0,268.0,1.0,1.0,-9.0
4036,6755,10/12/2013,2013,1, Western Michigan, Buffalo,0,33, Buffalo,-33,-16,-2,-2,-3,2.0,4.0,32.0,-2.0,-60.0,-30.0,-252.0,-836.0,-4.0,2.0,11.0
4037,6757,10/12/2013,2013,1, Ohio, Central Michigan,23,26, Central Michigan,-3,-1,-7,-4,1,2.0,5.0,108.0,-3.0,-9.0,-10.0,-101.0,-704.0,1.0,1.0,7.0
4038,6758,10/12/2013,2013,1, Arizona State, Colorado,54,13, Arizona State,41,11,0,0,0,-1.0,-7.0,87.0,-5.0,-50.0,23.0,177.0,440.0,0.0,-3.0,-8.0
4039,6759,10/12/2013,2013,1, Tulane, East Carolina,36,33, Tulane,3,2,1,1,0,-1.0,-17.0,-255.0,3.0,9.0,-7.0,22.0,34.0,0.0,0.0,-15.0
4040,6761,10/12/2013,2013,1, LSU, Florida,17,6, LSU,11,1,-8,-1,-3,1.0,-7.0,23.0,-3.0,-30.0,-1.0,64.0,-502.0,-4.0,0.0,-11.0
4041,6762,10/12/2013,2013,1, BYU, Georgia Tech,38,20, BYU,18,-1,-10,-7,0,-1.0,8.0,81.0,-2.0,-16.0,-10.0,-48.0,-806.0,-1.0,-1.0,3.0
4042,6764,10/12/2013,2013,1, Arkansas State, Idaho,48,24, Arkansas State,24,5,-7,-2,-1,0.0,7.0,163.0,7.0,60.0,6.0,25.0,355.0,-1.0,0.0,-9.0
4043,6766,10/12/2013,2013,1, Texas Tech, Iowa State,42,35, Texas Tech,7,5,-2,0,1,2.0,20.0,247.0,-2.0,-5.0,6.0,108.0,32.0,0.0,1.0,17.0
4044,6767,10/12/2013,2013,1, TCU, Kansas,27,17, TCU,10,4,-5,0,0,2.0,1.0,21.0,-3.0,-24.0,7.0,161.0,370.0,-1.0,1.0,-4.0
4045,6769,10/12/2013,2013,1, Florida Atlantic, Marshall,23,24, Marshall,-1,4,-5,-4,-1,0.0,-2.0,-29.0,-5.0,-36.0,13.0,69.0,622.0,-2.0,0.0,-6.0
4046,6770,10/12/2013,2013,1, Houston, Memphis,25,15, Houston,10,-1,-6,-3,-2,-3.0,-7.0,-13.0,-3.0,-1.0,-11.0,-89.0,-712.0,-2.0,0.0,-9.0
4047,6771,10/12/2013,2013,1, Massachusetts, Miami (Ohio),17,10, Massachusetts,7,3,5,6,0,0.0,4.0,76.0,3.0,45.0,14.0,10.0,536.0,-2.0,-1.0,1.0
4048,6772,10/12/2013,2013,1, Penn State, Michigan,43,40, Penn State,3,-3,-2,-1,2,1.0,8.0,65.0,-2.0,-6.0,-10.0,-64.0,-746.0,3.0,0.0,16.0
4049,6773,10/12/2013,2013,1, North Texas, Middle Tennessee,34,7, North Texas,27,10,2,5,0,-1.0,-1.0,47.0,5.0,55.0,34.0,164.0,938.0,-1.0,1.0,-11.0
4050,6774,10/12/2013,2013,1, Georgia, Missouri,26,41, Missouri,-15,1,-1,-1,1,2.0,3.0,57.0,-5.0,-17.0,-6.0,22.0,-74.0,1.0,2.0,14.0
4051,6775,10/12/2013,2013,1, Purdue, Nebraska,7,44, Nebraska,-37,-8,-7,-8,-2,1.0,-2.0,0.0,-1.0,-22.0,-31.0,-219.0,-872.0,1.0,-2.0,5.0
4052,6780,10/12/2013,2013,1, Washington State, Oregon State,24,52, Oregon State,-28,-5,2,-1,2,2.0,-6.0,-226.0,0.0,6.0,-6.0,11.0,-476.0,3.0,2.0,2.0
4053,6782,10/12/2013,2013,1, Virginia Tech, Pittsburgh,19,9, Virginia Tech,10,4,6,4,0,0.0,6.0,52.0,-3.0,-8.0,12.0,53.0,502.0,-1.0,0.0,5.0
4054,6784,10/12/2013,2013,1, Colorado State, San Jose State,27,34, San Jose State,-7,-5,-8,-8,1,-1.0,-9.0,-121.0,-1.0,-14.0,-18.0,-40.0,-832.0,1.0,1.0,-1.0
4055,6785,10/12/2013,2013,1, Arkansas, South Carolina,7,52, South Carolina,-45,-16,-9,-7,-5,1.0,-20.0,-230.0,0.0,6.0,-30.0,-59.0,-1610.0,-4.0,1.0,-22.0
4056,6787,10/12/2013,2013,1, Utah, Stanford,27,21, Utah,6,8,1,0,1,-2.0,8.0,-12.0,-2.0,-3.0,10.0,38.0,348.0,0.0,1.0,7.0
4057,6789,10/12/2013,2013,1, Mississippi, Texas A&M,38,41, Texas A&M,-3,-2,0,-3,0,-1.0,-6.0,-17.0,0.0,0.0,-12.0,-108.0,-344.0,0.0,0.0,1.0
4058,6793,10/12/2013,2013,1, Maryland, Virginia,27,26, Maryland,1,-3,-8,-4,0,3.0,-9.0,69.0,1.0,10.0,-19.0,-106.0,-930.0,0.0,0.0,-10.0
4059,6794,10/12/2013,2013,1, Auburn, Western Carolina,62,3, Auburn,59,17,-7,4,0,0.0,11.0,94.0,0.0,0.0,12.0,445.0,156.0,1.0,0.0,5.0
4060,6795,10/15/2013,2013,1, Western Kentucky, Louisiana-Lafayette,20,37, Louisiana-Lafayette,-17,-7,-3,-6,0,1.0,18.0,248.0,-2.0,-53.0,-14.0,-121.0,8.0,4.0,2.0,17.0
4061,6796,10/17/2013,2013,1, North Carolina, Miami (Florida),23,27, Miami (Florida),-4,-4,-3,-3,0,0.0,13.0,73.0,3.0,14.0,-9.0,-129.0,118.0,0.0,-2.0,8.0
4062,6798,10/19/2013,2013,1, Miami (Ohio), Akron,17,24, Akron,-7,-5,3,3,-1,-2.0,0.0,-1.0,-2.0,20.0,-3.0,-70.0,-334.0,-1.0,1.0,2.0
4063,6800,10/19/2013,2013,1, Texas A&M, Auburn,41,45, Auburn,-4,-8,-1,-2,0,-1.0,19.0,233.0,0.0,-9.0,-20.0,-246.0,-272.0,1.0,2.0,17.0
4064,6803,10/19/2013,2013,1, Houston, BYU,46,47, BYU,-1,-10,-5,-2,-1,0.0,2.0,18.0,-4.0,-37.0,-42.0,-216.0,-474.0,-2.0,0.0,3.0
4065,6806,10/19/2013,2013,1, Cincinnati, Connecticut,41,16, Cincinnati,25,0,-5,-2,0,2.0,-3.0,67.0,-4.0,-9.0,4.0,81.0,-194.0,0.0,-2.0,-12.0
4066,6809,10/19/2013,2013,1, Missouri, Florida,36,17, Missouri,19,6,-1,1,0,-1.0,3.0,203.0,-1.0,-9.0,6.0,146.0,84.0,0.0,0.0,7.0
4067,6810,10/19/2013,2013,1, Texas State, Georgia State,24,17, Texas State,7,3,-4,1,-2,0.0,-15.0,-161.0,-7.0,-49.0,7.0,136.0,-150.0,-2.0,0.0,-24.0
4068,6812,10/19/2013,2013,1, Michigan, Indiana,63,47, Michigan,16,4,-3,-1,1,2.0,-3.0,93.0,1.0,-5.0,21.0,86.0,1028.0,0.0,-2.0,-14.0
4069,6814,10/19/2013,2013,1, Ohio State, Iowa,34,24, Ohio State,10,10,1,2,0,0.0,3.0,-23.0,0.0,-8.0,24.0,143.0,600.0,1.0,-1.0,-7.0
4070,6815,10/19/2013,2013,1, South Alabama, Kent State,38,21, South Alabama,17,8,-1,3,-1,0.0,2.0,43.0,-1.0,-10.0,20.0,10.0,568.0,-1.0,0.0,-2.0
4071,6816,10/19/2013,2013,1, Mississippi, LSU,27,24, Mississippi,3,2,7,6,-1,2.0,12.0,75.0,3.0,10.0,8.0,62.0,356.0,-1.0,-3.0,8.0
4072,6817,10/19/2013,2013,1, Wake Forest, Maryland,34,10, Wake Forest,24,-3,3,4,-1,-1.0,1.0,-84.0,0.0,10.0,1.0,8.0,244.0,-4.0,-2.0,-13.0
4073,6820,10/19/2013,2013,1, Fresno State, UNLV,38,14, Fresno State,24,3,1,6,0,0.0,8.0,274.0,0.0,2.0,14.0,73.0,454.0,-2.0,1.0,9.0
4074,6822,10/19/2013,2013,1, Louisiana Tech, North Texas,13,28, North Texas,-15,-5,5,1,0,1.0,21.0,146.0,1.0,6.0,-21.0,-128.0,-342.0,0.0,1.0,31.0
4075,6824,10/19/2013,2013,1, Eastern Michigan, Ohio,28,56, Ohio,-28,6,1,-1,0,1.0,-12.0,-237.0,1.0,-3.0,5.0,167.0,224.0,1.0,1.0,-5.0
4076,6825,10/19/2013,2013,1, Kansas, Oklahoma,19,34, Oklahoma,-15,-3,-3,-5,0,-1.0,-11.0,-164.0,-1.0,15.0,-6.0,-50.0,-404.0,0.0,-1.0,-13.0
4077,6827,10/19/2013,2013,1, California, Oregon State,17,49, Oregon State,-32,-2,6,2,-1,0.0,-4.0,-205.0,0.0,20.0,2.0,1.0,-416.0,1.0,2.0,1.0
4078,6828,10/19/2013,2013,1, Michigan State, Purdue,14,0, Michigan State,14,8,-2,0,0,-1.0,0.0,-48.0,-1.0,-16.0,7.0,116.0,122.0,0.0,-1.0,1.0
4079,6829,10/19/2013,2013,1, New Mexico State, Rice,19,45, Rice,-26,-15,2,1,0,0.0,-1.0,62.0,2.0,-2.0,-31.0,-249.0,-1022.0,0.0,2.0,6.0
4080,6830,10/19/2013,2013,1, Tennessee, South Carolina,23,21, Tennessee,2,-3,3,1,-1,-1.0,11.0,13.0,-4.0,-44.0,-1.0,-72.0,284.0,-1.0,-1.0,14.0
4081,6831,10/19/2013,2013,1, Notre Dame, USC,14,10, Notre Dame,4,-1,1,2,0,1.0,-6.0,-35.0,-5.0,-57.0,9.0,0.0,-156.0,-1.0,-1.0,-9.0
4082,6833,10/19/2013,2013,1, East Carolina, Southern Mississippi,55,14, East Carolina,41,1,1,7,-1,0.0,23.0,242.0,0.0,-1.0,8.0,1.0,668.0,-1.0,-1.0,16.0
4083,6834,10/19/2013,2013,1, Georgia Tech, Syracuse,56,0, Georgia Tech,56,20,-4,2,0,-1.0,-10.0,-45.0,-9.0,-91.0,41.0,319.0,918.0,0.0,-1.0,-24.0
4084,6837,10/19/2013,2013,1, Temple, Army,33,14, Temple,19,-7,-3,-1,0,-2.0,2.0,120.0,2.0,20.0,-14.0,-97.0,-296.0,-1.0,-1.0,-3.0
4085,6838,10/19/2013,2013,1, Toledo, Navy,45,44, Toledo,1,-14,-9,-5,-3,-1.0,6.0,10.0,4.0,30.0,-47.0,-98.0,-856.0,-3.0,1.0,7.0
4086,6839,10/19/2013,2013,1, New Mexico, Utah State,10,45, Utah State,-35,-7,2,-4,1,1.0,-5.0,-15.0,0.0,-3.0,1.0,-177.0,414.0,1.0,0.0,-4.0
4087,6840,10/19/2013,2013,1, Arizona, Utah,35,24, Arizona,11,6,2,7,-1,2.0,3.0,11.0,-2.0,-29.0,16.0,128.0,-94.0,1.0,-2.0,-2.0
4088,6841,10/19/2013,2013,1, Oregon, Washington State,62,38, Oregon,24,14,-5,-2,-1,2.0,-34.0,-221.0,5.0,40.0,32.0,381.0,-678.0,-1.0,-4.0,-56.0
4089,6842,10/19/2013,2013,1, Arizona State, Washington,53,24, Arizona State,29,13,0,3,0,0.0,10.0,54.0,-4.0,-24.0,26.0,319.0,1040.0,0.0,1.0,2.0
4090,6844,10/22/2013,2013,1, Arkansas State, Louisiana-Lafayette,7,23, Louisiana-Lafayette,-16,-7,-9,-7,-1,0.0,-7.0,-116.0,0.0,14.0,-33.0,-186.0,-1476.0,0.0,0.0,-7.0
4091,6845,10/24/2013,2013,1, Mississippi State, Kentucky,28,22, Mississippi State,6,-2,0,6,-3,0.0,6.0,130.0,4.0,42.0,2.0,-8.0,468.0,-2.0,0.0,2.0
4092,6846,10/24/2013,2013,1, Middle Tennessee, Marshall,51,49, Middle Tennessee,2,-1,4,1,3,0.0,3.0,42.0,0.0,14.0,8.0,95.0,338.0,3.0,0.0,5.0
4093,6848,10/26/2013,2013,1, New Mexico State, Abilene Christian,34,29, New Mexico State,5,7,-1,3,-2,0.0,-9.0,-183.0,-3.0,3.0,21.0,78.0,148.0,-3.0,1.0,-18.0
4094,6849,10/26/2013,2013,1, UTSA, UAB,52,31, UTSA,21,-1,-4,-3,0,-1.0,-5.0,-42.0,-2.0,-6.0,8.0,59.0,208.0,-1.0,-2.0,-18.0
4095,6850,10/26/2013,2013,1, Colorado, Arizona,20,44, Arizona,-24,-10,1,0,-1,-1.0,-4.0,-53.0,-3.0,-49.0,-8.0,-268.0,62.0,1.0,0.0,1.0
4096,6852,10/26/2013,2013,1, Kansas, Baylor,14,59, Baylor,-45,-6,8,0,0,-1.0,-10.0,-283.0,5.0,50.0,6.0,-152.0,946.0,1.0,0.0,-5.0
4097,6855,10/26/2013,2013,1, San Diego State, Fresno State,28,35, Fresno State,-7,6,4,3,0,1.0,-14.0,39.0,3.0,30.0,29.0,127.0,622.0,2.0,1.0,-18.0
4098,6856,10/26/2013,2013,1, Washington, California,41,17, Washington,24,5,-6,-1,-1,-1.0,-13.0,28.0,3.0,28.0,15.0,131.0,-138.0,-4.0,0.0,-25.0
4099,6857,10/26/2013,2013,1, Oregon, UCLA,42,14, Oregon,28,5,-6,-2,1,2.0,8.0,166.0,0.0,-9.0,1.0,106.0,-260.0,1.0,-2.0,9.0
4100,6860,10/26/2013,2013,1, UCF, Connecticut,62,17, UCF,45,4,1,6,-1,-1.0,12.0,209.0,3.0,17.0,8.0,85.0,748.0,-2.0,-1.0,3.0
4101,6861,10/26/2013,2013,1, Virginia Tech, Duke,10,13, Duke,-3,6,7,4,3,0.0,14.0,107.0,0.0,41.0,18.0,82.0,1134.0,5.0,0.0,12.0
4102,6862,10/26/2013,2013,1, Northern Illinois, Eastern Michigan,59,20, Northern Illinois,39,2,-8,0,-1,0.0,8.0,158.0,-3.0,3.0,-2.0,163.0,-804.0,0.0,0.0,-4.0
4103,6864,10/26/2013,2013,1, LSU, Furman,48,16, LSU,32,9,-9,1,-1,1.0,0.0,234.0,4.0,57.0,1.0,240.0,-636.0,-1.0,1.0,-3.0
4104,6865,10/26/2013,2013,1, Louisiana-Monroe, Georgia State,38,10, Louisiana-Monroe,28,3,1,5,0,1.0,18.0,201.0,0.0,13.0,5.0,89.0,312.0,1.0,-3.0,13.0
4105,6866,10/26/2013,2013,1, Virginia, Georgia Tech,25,35, Georgia Tech,-10,-9,8,2,2,-3.0,38.0,263.0,-4.0,-52.0,-21.0,-326.0,568.0,2.0,-1.0,53.0
4106,6869,10/26/2013,2013,1, Florida International, Louisiana Tech,7,23, Louisiana Tech,-16,-5,1,2,-1,1.0,-9.0,-64.0,1.0,5.0,-9.0,-72.0,-316.0,0.0,-1.0,-6.0
4107,6870,10/26/2013,2013,1, South Florida, Louisville,3,34, Louisville,-31,-6,-4,-7,0,1.0,-18.0,-258.0,-7.0,-75.0,-20.0,-94.0,-1406.0,0.0,1.0,-11.0
4108,6871,10/26/2013,2013,1, Ohio, Miami (Ohio),41,16, Ohio,25,2,-5,0,-1,1.0,7.0,151.0,2.0,29.0,2.0,144.0,188.0,-2.0,-1.0,-1.0
4109,6872,10/26/2013,2013,1, Illinois, Michigan State,3,42, Michigan State,-39,-14,-6,-11,0,0.0,-2.0,-105.0,2.0,32.0,-34.0,-244.0,-1092.0,1.0,1.0,5.0
4110,6873,10/26/2013,2013,1, Minnesota, Nebraska,34,23, Minnesota,11,6,1,1,1,-1.0,-8.0,20.0,0.0,14.0,24.0,82.0,674.0,1.0,-1.0,-13.0
4111,6874,10/26/2013,2013,1, Nevada, UNLV,22,27, UNLV,-5,-4,0,-3,0,0.0,-5.0,22.0,10.0,70.0,-6.0,-19.0,-432.0,2.0,1.0,-2.0
4112,6876,10/26/2013,2013,1, Southern Mississippi, North Texas,14,55, North Texas,-41,-13,-6,-9,-2,0.0,-6.0,-90.0,2.0,30.0,-41.0,-190.0,-1422.0,-2.0,1.0,4.0
4113,6880,10/26/2013,2013,1, Ohio State, Penn State,63,14, Ohio State,49,9,-6,-1,0,-1.0,1.0,41.0,4.0,39.0,11.0,288.0,402.0,-1.0,-2.0,-8.0
4114,6881,10/26/2013,2013,1, Navy, Pittsburgh,24,21, Navy,3,8,-2,-1,1,-1.0,-12.0,-98.0,-3.0,-18.0,9.0,85.0,-492.0,1.0,1.0,-9.0
4115,6885,10/26/2013,2013,1, SMU, Temple,59,49, SMU,10,-3,0,4,-1,3.0,10.0,162.0,3.0,20.0,-7.0,-27.0,-226.0,-4.0,0.0,15.0
4116,6887,10/26/2013,2013,1, Oklahoma, Texas Tech,38,30, Oklahoma,8,8,0,2,0,0.0,-20.0,-139.0,3.0,-2.0,25.0,205.0,510.0,-2.0,-2.0,-32.0
4117,6888,10/26/2013,2013,1, TCU, Texas,7,30, Texas,-23,-3,1,0,0,2.0,8.0,-27.0,2.0,36.0,-28.0,-142.0,-478.0,-1.0,-1.0,20.0
4118,6889,10/26/2013,2013,1, Rice, UTEP,45,7, Rice,38,1,0,2,0,-2.0,1.0,143.0,3.0,24.0,-8.0,17.0,-300.0,-1.0,-1.0,8.0
4119,6890,10/26/2013,2013,1, Bowling Green, Toledo,25,28, Toledo,-3,-3,4,4,0,-1.0,2.0,78.0,-2.0,-35.0,-5.0,-107.0,-144.0,2.0,0.0,3.0
4120,6891,10/26/2013,2013,1, Western Kentucky, Troy,26,32, Troy,-6,1,3,1,1,2.0,11.0,93.0,-5.0,-67.0,11.0,42.0,778.0,2.0,-1.0,15.0
4121,6892,10/26/2013,2013,1, Tulane, Tulsa,14,7, Tulane,7,-7,1,2,-1,-1.0,4.0,25.0,-2.0,-49.0,-5.0,-68.0,268.0,-2.0,-1.0,-1.0
4122,6893,10/26/2013,2013,1, USC, Utah,19,3, USC,16,-5,-2,-3,-1,-1.0,9.0,100.0,2.0,5.0,-8.0,-41.0,266.0,-3.0,-3.0,1.0
4123,6897,10/26/2013,2013,1, Massachusetts, Western Michigan,30,31, Western Michigan,-1,-3,-1,0,-1,0.0,-7.0,-55.0,-8.0,-68.0,7.0,-6.0,-370.0,-1.0,0.0,-12.0
4124,6898,10/26/2013,2013,1, San Jose State, Wyoming,51,44, San Jose State,7,-5,-2,-4,1,0.0,5.0,215.0,-1.0,3.0,1.0,-172.0,716.0,1.0,-1.0,3.0
4125,6899,10/30/2013,2013,1, Memphis, Cincinnati,21,34, Cincinnati,-13,-2,-5,-9,4,1.0,-12.0,-189.0,-1.0,-15.0,-13.0,-16.0,-436.0,4.0,0.0,-4.0
4126,6900,10/31/2013,2013,1, Washington State, Arizona State,21,55, Arizona State,-34,-13,2,-1,-2,0.0,7.0,25.0,1.0,23.0,-46.0,-280.0,-894.0,-1.0,0.0,23.0
4127,6901,10/31/2013,2013,1, Troy, Louisiana-Monroe,37,49, Louisiana-Monroe,-12,0,2,-2,3,2.0,11.0,13.0,6.0,75.0,-9.0,36.0,-36.0,5.0,0.0,23.0
4128,6902,10/31/2013,2013,1, North Texas, Rice,28,16, North Texas,12,2,2,5,-1,-1.0,-11.0,-118.0,4.0,18.0,1.0,16.0,-182.0,-2.0,-1.0,-15.0
4129,6904,11/01/2013,2013,1, Oregon State, USC,14,31, USC,-17,-6,-3,-5,2,0.0,9.0,30.0,-8.0,-53.0,-28.0,-150.0,-740.0,2.0,2.0,24.0
4130,6905,11/02/2013,2013,1, Kentucky, Alabama St.,48,14, Kentucky,34,3,1,1,2,-2.0,5.0,41.0,-7.0,-61.0,6.0,84.0,364.0,2.0,0.0,1.0
4131,6906,11/02/2013,2013,1, California, Arizona,28,33, Arizona,-5,-6,0,0,1,0.0,10.0,28.0,1.0,24.0,-25.0,-57.0,-354.0,1.0,2.0,18.0
4132,6907,11/02/2013,2013,1, South Alabama, Arkansas State,16,17, Arkansas State,-1,-3,0,-2,-1,-1.0,-6.0,68.0,-8.0,-38.0,-7.0,-46.0,-184.0,0.0,1.0,5.0
4133,6908,11/02/2013,2013,1, Arkansas, Auburn,17,35, Auburn,-18,1,5,3,1,2.0,4.0,-9.0,-3.0,-15.0,1.0,-11.0,508.0,2.0,1.0,18.0
4134,6909,11/02/2013,2013,1, Colorado State, Boise State,30,42, Boise State,-12,13,9,4,3,-1.0,17.0,92.0,1.0,5.0,25.0,97.0,1200.0,6.0,1.0,26.0
4135,6910,11/02/2013,2013,1, Virginia, Clemson,10,59, Clemson,-49,-4,5,0,-1,1.0,-15.0,-272.0,3.0,49.0,-4.0,-61.0,180.0,-1.0,1.0,1.0
4136,6911,11/02/2013,2013,1, UCLA, Colorado,45,23, UCLA,22,0,-6,-2,0,-1.0,-6.0,26.0,5.0,82.0,-7.0,5.0,-718.0,-1.0,0.0,-12.0
4137,6912,11/02/2013,2013,1, Florida International, East Carolina,13,34, East Carolina,-21,7,5,2,0,0.0,-3.0,-105.0,-2.0,-20.0,24.0,-1.0,1274.0,2.0,1.0,-3.0
4138,6913,11/02/2013,2013,1, Toledo, Eastern Michigan,55,16, Toledo,39,16,-2,3,1,1.0,8.0,168.0,0.0,5.0,26.0,252.0,580.0,1.0,-1.0,2.0
4139,6914,11/02/2013,2013,1, Florida, Georgia,20,23, Georgia,-3,1,7,1,1,-1.0,-3.0,-84.0,1.0,25.0,6.0,-11.0,428.0,1.0,0.0,3.0
4140,6916,11/02/2013,2013,1, Penn State, Illinois,24,17, Penn State,7,2,5,0,2,1.0,-13.0,-81.0,2.0,24.0,24.0,160.0,502.0,2.0,-2.0,-20.0
4141,6918,11/02/2013,2013,1, Texas, Kansas,35,13, Texas,22,0,3,5,1,-1.0,9.0,31.0,-1.0,10.0,8.0,81.0,-68.0,1.0,2.0,9.0
4142,6919,11/02/2013,2013,1, Akron, Kent State,16,7, Akron,9,3,0,-1,-1,-1.0,-6.0,-7.0,-1.0,-35.0,14.0,11.0,348.0,-1.0,-3.0,-10.0
4143,6920,11/02/2013,2013,1, Florida State, Miami (Florida),41,14, Florida State,27,3,3,7,-1,0.0,5.0,133.0,4.0,50.0,15.0,109.0,1026.0,-3.0,0.0,1.0
4144,6921,11/02/2013,2013,1, Michigan State, Michigan,29,6, Michigan State,23,4,4,7,0,0.0,3.0,36.0,2.0,-14.0,10.0,190.0,282.0,-1.0,0.0,3.0
4145,6923,11/02/2013,2013,1, Indiana, Minnesota,39,42, Minnesota,-3,2,1,0,-1,0.0,4.0,-56.0,0.0,17.0,-15.0,-21.0,-964.0,-3.0,0.0,12.0
4146,6925,11/02/2013,2013,1, North Carolina State, North Carolina,19,27, North Carolina,-8,0,2,1,0,0.0,-10.0,-99.0,-2.0,-48.0,10.0,60.0,48.0,1.0,1.0,-9.0
